city,State_ab,State_name,Low_Confidence_Limit,Data_Value,High_Confidence_Limit,PopulationCount
Berkeley,CA,California,9.514285714285714,10.542857142857141,11.679999999999998,9649.714285714286
Bethlehem,PA,Pennsylvania,13.684999999999999,15.044999999999998,16.44,11247.3
Billings,MT,Montana,11.22758620689655,12.472413793103454,13.762068965517242,10776.103448275862
Birmingham,AL,Alabama,14.928260869565218,16.43804347826087,18.04891304347827,6918.673913043478
Bloomington,IL,Illinois,11.487323943661968,12.921126760563382,14.384507042253517,10136.492957746479
Boca Raton,FL,Florida,9.810344827586206,10.886206896551723,12.086206896551726,8730.206896551725
Boise City,ID,Idaho,10.540425531914893,11.812765957446809,13.168085106382977,13127.936170212766
Bolingbrook,IL,Illinois,10.899999999999999,11.836842105263159,12.826315789473682,11584.105263157895
Boston,MA,Massachusetts,12.911999999999999,14.386285714285714,16.052,10587.097142857143
Boulder,CO,Colorado,9.426666666666666,10.956666666666669,12.529999999999998,9738.5
Boynton Beach,FL,Florida,12.007692307692306,13.130769230769232,14.296153846153848,7871.192307692308
Bridgeport,CT,Connecticut,13.375,14.435000000000002,15.515000000000004,10817.175
Brockton,MA,Massachusetts,15.04782608695652,16.05217391304348,17.069565217391304,12236.08695652174
Broken Arrow,OK,Oklahoma,12.476923076923077,13.805128205128202,15.153846153846152,7602.205128205128
Brooklyn Park,MN,Minnesota,10.113333333333333,10.886666666666665,11.686666666666666,15156.2
Brownsville,TX,Texas,14.152000000000001,15.937999999999999,17.676000000000005,10500.94
Bryan,TX,Texas,13.872222222222222,15.133333333333333,16.450000000000003,12700.166666666666
Buena Park,CA,California,11.129999999999999,12.024999999999999,12.934999999999999,12079.5
Buffalo,NY,New York,15.401234567901238,16.814814814814813,18.26666666666667,9678.148148148148
Burbank,CA,California,10.3,11.252,12.24,12400.8
Burlington,VT,Vermont,12.399999999999999,14.538461538461535,16.776923076923076,9788.538461538461
Cambridge,MA,Massachusetts,9.623529411764704,10.685294117647056,11.994117647058822,9279.0
Camden,NJ,New Jersey,18.576190476190476,19.976190476190474,21.404761904761905,11049.142857142857
Canton,OH,Ohio,16.11785714285714,17.296428571428574,18.489285714285717,7820.392857142857
Cape Coral,FL,Florida,12.703225806451616,13.809677419354838,14.954838709677418,14931.741935483871
Carlsbad,CA,California,8.463636363636363,9.495454545454546,10.727272727272727,14362.818181818182
Carmel,IN,Indiana,8.941176470588234,10.035294117647057,11.311764705882354,13974.882352941177
Carrollton,TX,Texas,11.171428571428569,12.320000000000002,13.52,10208.142857142857
Carson,CA,California,10.499999999999998,11.404761904761905,12.385714285714286,13100.0
Cary,NC,North Carolin,8.573170731707318,9.604878048780485,10.831707317073167,9895.024390243903
Cedar Rapids,IA,Iowa,10.623684210526315,11.844736842105263,13.089473684210526,9972.894736842105
Centennial,CO,Colorado,8.632432432432433,9.764864864864862,11.02702702702703,8138.108108108108
Champaign,IL,Illinois,12.16818181818182,13.945454545454545,15.581818181818182,11050.863636363636
Chandler,AZ,Arizona,10.150819672131147,11.304918032786887,12.54918032786885,11611.72131147541
Charleston,WV,West Virginia,12.902857142857142,14.445714285714287,16.122857142857143,7348.571428571428
Charlotte,NC,North Carolin,11.862,13.1215,14.478499999999997,10971.265
Chattanooga,TN,Tennessee,14.363461538461538,15.763461538461534,17.207692307692305,9672.0
Chesapeake,VA,Virginia,11.874418604651162,13.023255813953488,14.237209302325583,15502.953488372093
Cheyenne,WY,Wyoming,10.611111111111109,11.700000000000001,12.794444444444444,9911.0
Chicago,IL,Illinois,11.975628140703535,13.35615577889448,14.85766331658293,10159.256281407035
Chico,CA,California,13.224,15.036,16.855999999999998,10342.4
Chino,CA,California,11.319999999999999,12.370000000000001,13.419999999999998,11697.45
Chino Hills,CA,California,8.935714285714287,9.700000000000001,10.485714285714286,16028.357142857143
Chula Vista,CA,California,11.157142857142858,12.18367346938776,13.253061224489793,14933.632653061224
Cicero,IL,Illinois,13.733333333333333,15.18333333333333,16.672222222222228,13981.833333333334
Cincinnati,OH,Ohio,15.011965811965808,16.62393162393162,18.32393162393162,7612.7692307692305
Citrus Heights,CA,California,12.844000000000001,13.956000000000003,15.107999999999997,9996.12
Clarksville,TN,Tennessee,14.513888888888893,15.866666666666667,17.25277777777778,11076.611111111111
Clearwater,FL,Florida,12.723684210526315,13.989473684210523,15.271052631578955,8501.447368421053
Cleveland,OH,Ohio,17.143502824858757,18.70734463276836,20.32316384180791,6725.672316384181
Clifton,NJ,New Jersey,11.58888888888889,12.561111111111112,13.544444444444444,14022.666666666666
Clovis,CA,California,11.404000000000002,12.371999999999998,13.379999999999997,11475.64
College Station,TX,Texas,12.564285714285717,14.967857142857142,17.45357142857143,10056.107142857143
Colorado Springs,CO,Colorado,11.612380952380958,12.838095238095235,14.126666666666669,11897.52380952381
Columbia,SC,South Carolin,13.478888888888887,15.351111111111111,17.274444444444452,7924.9111111111115
Columbus,OH,Ohio,14.322996515679435,15.742857142857149,17.225087108013934,10211.334494773519
Compton,CA,California,14.674193548387098,16.064516129032256,17.41935483870968,9334.354838709678
Concord,CA,California,11.689090909090911,12.829090909090905,14.005454545454544,10970.454545454546
Coral Springs,FL,Florida,11.849999999999996,12.921428571428574,14.067857142857138,12974.57142857143
Corona,CA,California,12.237837837837837,13.354054054054057,14.47027027027027,12354.648648648648
Corpus Christi,TX,Texas,12.478947368421052,13.560526315789469,14.65263157894737,12047.815789473685
Costa Mesa,CA,California,11.225925925925925,12.448148148148148,13.718518518518515,12217.703703703704
Cranston,RI,Rhode Island,12.321052631578947,13.552631578947368,14.86315789473684,12692.684210526315
Dallas,TX,Texas,12.99248366013072,14.298692810457512,15.670915032679742,11742.669934640522
Daly City,CA,California,8.663636363636364,9.450000000000001,10.272727272727272,13789.5
Danbury,CT,Connecticut,10.958823529411765,11.999999999999998,13.047058823529412,14275.235294117647
Davenport,IA,Iowa,12.033333333333333,13.154545454545454,14.32424242424242,9061.212121212122
Davie,FL,Florida,11.56086956521739,12.643478260869562,13.756521739130438,11996.826086956522
Dayton,OH,Ohio,16.284745762711868,17.95762711864407,19.586440677966095,7193.440677966101
Dearborn,MI,Michigan,15.207692307692309,16.949999999999996,18.73846153846154,11325.346153846154
Decatur,IL,Illinois,13.680645161290322,14.916129032258064,16.17741935483871,7366.645161290323
Deerfield Beach,FL,Florida,13.01578947368421,14.13684210526316,15.289473684210526,11844.947368421053
Deltona,FL,Florida,14.231578947368419,15.200000000000001,16.16315789473684,13448.21052631579
Denton,TX,Texas,12.758620689655173,14.337931034482756,16.013793103448275,11728.48275862069
Denver,CO,Colorado,10.591724137931033,11.754482758620691,13.033103448275863,12417.062068965517
Des Moines,IA,Iowa,12.094999999999999,13.274999999999997,14.493333333333332,10171.416666666666
Detroit,MI,Michigan,17.336394557823127,18.992176870748295,20.715646258503405,7283.234693877551
Downey,CA,California,11.021739130434783,12.10869565217391,13.247826086956522,14577.608695652174
Duluth,MN,Minnesota,10.92162162162162,12.381081081081078,13.870270270270272,6993.891891891892
Durham,NC,North Carolin,12.025000000000004,13.29666666666667,14.649999999999997,11415.916666666666
Edinburg,TX,Texas,13.34,14.953333333333335,16.599999999999998,15420.0
Edmond,OK,Oklahoma,11.8125,13.154166666666669,14.612499999999999,10175.625
El Cajon,CA,California,13.583333333333334,14.676666666666668,15.813333333333333,9947.8
El Monte,CA,California,12.565624999999999,13.853125000000002,15.140625,10637.0
El Paso,TX,Texas,12.306015037593983,13.690225563909781,15.110526315789476,14641.63909774436
Elgin,IL,Illinois,11.707407407407409,12.811111111111112,13.955555555555554,12018.851851851852
Elizabeth,NJ,New Jersey,15.328571428571431,16.47142857142857,17.592857142857145,13389.535714285714
Elk Grove,CA,California,10.700000000000001,11.593333333333337,12.516666666666664,15301.5
Erie,PA,Pennsylvania,17.103125000000002,18.575,20.037499999999998,9542.4375
Escondido,CA,California,12.24857142857143,13.417142857142856,14.588571428571425,12334.742857142857
Eugene,OR,Oregon,13.54444444444445,15.175555555555555,16.880000000000003,10412.155555555555
Evanston,IL,Illinois,9.1,10.135000000000002,11.305000000000003,11172.9
Evansville,IN,Indiana,16.258139534883718,17.825581395348838,19.41627906976744,8192.232558139534
Everett,WA,Washington,12.892857142857142,14.100000000000003,15.303571428571429,11036.92857142857
Fairfield,CA,California,12.357142857142858,13.250000000000002,14.157142857142853,11283.82142857143
Fall River,MA,Massachusetts,16.02592592592593,17.514814814814816,19.014814814814812,9873.0
Fargo,ND,North Dakota,10.018518518518519,11.477777777777781,12.992592592592594,11727.666666666666
Farmington Hills,MI,Michigan,9.533333333333333,10.516666666666666,11.600000000000001,9967.375
Fayetteville,AR,Arkansas,13.676811594202903,15.044927536231876,16.37971014492753,11918.376811594202
Federal Way,WA,Washington,12.990476190476189,13.952380952380953,14.942857142857141,12757.904761904761
Fishers,IN,Indiana,9.472727272727273,10.60909090909091,11.918181818181818,20943.81818181818
Flint,MI,Michigan,18.680487804878048,20.1390243902439,21.675609756097558,7494.219512195122
Folsom,CA,California,9.433333333333332,10.455555555555556,11.594444444444443,12031.611111111111
Fontana,CA,California,13.262162162162161,14.478378378378377,15.708108108108112,15897.486486486487
Fort Collins,CO,Colorado,10.616666666666664,12.237500000000002,13.89583333333333,8998.208333333334
Fort Lauderdale,FL,Florida,12.723076923076924,13.959615384615384,15.248076923076924,9548.76923076923
Fort Smith,AR,Arkansas,15.739130434782606,17.004347826086956,18.308695652173913,11244.652173913044
Fort Wayne,IN,Indiana,14.871249999999993,16.27125,17.732499999999995,9512.8625
Fort Worth,TX,Texas,13.537037037037043,14.74320987654321,15.969135802469133,13725.345679012345
Fremont,CA,California,7.660000000000002,8.39111111111111,9.213333333333335,14272.6
Fresno,CA,California,14.129365079365085,15.319047619047616,16.525396825396832,11777.373015873016
Frisco,TX,Texas,8.834285714285715,9.96,11.254285714285714,10027.457142857143
Fullerton,CA,California,10.48,11.56285714285714,12.719999999999999,11585.228571428572
Gainesville,FL,Florida,14.14102564102564,15.96666666666667,17.879487179487178,9565.410256410256
Garden Grove,CA,California,11.44090909090909,12.452272727272726,13.484090909090906,11650.84090909091
Garland,TX,Texas,13.140000000000002,14.272000000000006,15.429999999999998,13611.44
Gary,IN,Indiana,16.9,18.400000000000002,19.975757575757576,7299.454545454545
Gastonia,NC,North Carolin,14.222580645161294,15.503225806451612,16.790322580645164,6940.935483870968
Gilbert,AZ,Arizona,10.223404255319148,11.42978723404255,12.702127659574463,13305.425531914894
Glendale,AZ,Arizona,12.250485436893204,13.402912621359222,14.595145631067963,12186.504854368932
Grand Prairie,TX,Texas,12.992499999999998,14.042500000000004,15.107499999999998,13153.25
Grand Rapids,MI,Michigan,13.894444444444444,15.466666666666663,17.174074074074074,10446.666666666666
Greeley,CO,Colorado,12.347058823529414,13.773529411764702,15.211764705882354,8193.529411764706
Green Bay,WI,Wisconsin,12.334375000000001,13.593750000000002,14.890625,9755.34375
Greensboro,NC,North Carolin,12.396296296296294,13.681481481481478,15.025925925925922,9987.25925925926
Greenville,NC,North Carolin,13.432,15.367999999999997,17.264,10146.4
Gresham,OR,Oregon,15.200000000000001,16.455555555555552,17.75925925925926,11732.666666666666
Gulfport,MS,Mississippi,14.583333333333336,15.875000000000002,17.23333333333333,8474.125
Hammond,IN,Indiana,15.385714285714284,16.48095238095238,17.619047619047617,11547.142857142857
Hampton,VA,Virginia,12.757142857142856,13.914285714285713,15.017142857142858,11780.228571428572
Hartford,CT,Connecticut,15.49047619047619,16.847619047619048,18.22380952380953,8912.5
Hawthorne,CA,California,12.86521739130435,14.017391304347823,15.200000000000001,10991.695652173914
Hayward,CA,California,11.110526315789471,11.95,12.807894736842107,11382.684210526315
Hemet,CA,California,14.391666666666667,15.41666666666667,16.479166666666675,9830.791666666666
Henderson,NV,Nevada,11.269117647058822,12.36617647058824,13.499999999999996,11369.720588235294
Hesperia,CA,California,14.700000000000001,15.738888888888889,16.8,15028.222222222223
Hialeah,FL,Florida,13.384090909090908,14.868181818181823,16.370454545454546,15318.227272727272
High Point,NC,North Carolin,13.06285714285714,14.237142857142858,15.482857142857142,8945.542857142857
Hillsboro,OR,Oregon,11.91304347826087,13.169565217391305,14.473913043478264,11946.130434782608
Hollywood,FL,Florida,12.799999999999999,13.86216216216216,14.943243243243243,11413.621621621622
Honolulu,HI,Hawaii,9.553813559322036,10.317796610169488,11.08601694915254,12116.843220338984
Hoover,AL,Alabama,10.340000000000002,11.570000000000002,12.93,8161.0
Houston,TX,Texas,12.5303249097473,13.806317689530683,15.127436823104693,11367.523465703971
Huntington Beach,CA,California,9.866666666666665,10.933333333333332,12.070833333333335,11874.5
Huntsville,AL,Alabama,13.575000000000005,14.961666666666673,16.433333333333334,9003.583333333334
Independence,MO,Missouri,13.793333333333333,15.009999999999998,16.226666666666667,11682.366666666667
Indianapolis,IN,Indiana,14.26481481481482,15.642592592592601,17.077777777777776,11395.069444444445
Indio,CA,California,13.031818181818183,14.368181818181819,15.713636363636361,10366.772727272728
Inglewood,CA,California,12.803030303030303,14.10909090909091,15.457575757575759,9970.242424242424
Iowa City,IA,Iowa,10.784210526315789,12.494736842105263,14.18421052631579,10715.052631578947
Irvine,CA,California,8.721621621621619,9.689189189189186,10.73243243243243,17218.162162162163
Irving,TX,Texas,12.424074074074078,13.56851851851852,14.751851851851859,12016.055555555555
Jackson,MS,Mississippi,15.021818181818178,16.83272727272727,18.683636363636356,9464.381818181819
Jacksonville,FL,Florida,13.740760869565223,14.998913043478264,16.278804347826096,14542.201086956522
Jersey City,NJ,New Jersey,12.041176470588233,13.130882352941176,14.304411764705877,10923.39705882353
Johns Creek,GA,Georgia,7.956250000000001,8.7875,9.750000000000002,14386.5
Joliet,IL,Illinois,13.014893617021277,14.129787234042551,15.289361702127657,9410.553191489362
Jonesboro,AR,Arkansas,14.425000000000002,15.831249999999999,17.299999999999997,12611.4375
Kalamazoo,MI,Michigan,15.665217391304346,17.286956521739125,18.969565217391303,9686.130434782608
Kansas City,KS,Kansas,13.76467889908257,15.02155963302752,16.340825688073405,8332.357798165138
Kenner,LA,Louisiana,14.184999999999997,15.304999999999998,16.500000000000007,10005.3
Kennewick,WA,Washington,14.318749999999998,15.556250000000002,16.7875,13859.4375
Kenosha,WI,Wisconsin,12.255172413793105,13.410344827586204,14.620689655172411,10263.241379310344
Kent,WA,Washington,13.516000000000002,14.536000000000001,15.599999999999998,11089.32
Killeen,TX,Texas,14.21379310344828,15.200000000000001,16.244827586206895,13231.620689655172
Knoxville,TN,Tennessee,14.064285714285717,15.717142857142857,17.482857142857142,7662.5142857142855
Lafayette,IN,Indiana,14.80877192982456,16.387719298245614,18.01052631578948,9882.17543859649
Lake Charles,LA,Louisiana,15.295833333333333,16.779166666666665,18.279166666666665,8999.125
Lake Forest,CA,California,9.761111111111111,10.722222222222221,11.772222222222222,12877.333333333334
Lakeland,FL,Florida,14.119512195121953,15.473170731707313,16.83170731707317,7128.024390243902
Lakewood,CA,California,10.247692307692308,11.283076923076923,12.369230769230766,10293.261538461538
Lancaster,CA,California,13.997222222222222,15.01944444444445,16.080555555555556,13052.75
Lansing,MI,Michigan,15.007142857142858,16.333333333333332,17.72380952380952,8161.976190476191
Laredo,TX,Texas,14.455932203389834,16.305084745762713,18.15932203389831,12004.50847457627
Largo,FL,Florida,12.951351351351352,14.205405405405402,15.470270270270273,6295.243243243243
Las Cruces,NM,New Mexico,12.992592592592597,14.359259259259263,15.785185185185187,10845.814814814816
Las Vegas,NV,Nevada,12.874193548387092,14.001935483870962,15.160645161290317,11298.206451612903
Lauderhill,FL,Florida,15.035294117647059,16.488235294117647,17.929411764705883,11803.588235294117
Lawrence,KS,Kansas,13.252499999999998,14.780000000000001,16.312500000000004,12301.5
Lawton,OK,Oklahoma,15.716666666666669,17.00666666666667,18.206666666666663,9686.7
Layton,UT,Utah,10.96,12.2,13.460000000000003,10096.1
League City,TX,Texas,10.671428571428573,11.75,12.87857142857143,17903.85714285714
Lee's Summit,MO,Missouri,10.6,11.869565217391305,13.165217391304349,11916.478260869566
Lewisville,TX,Texas,11.241176470588234,12.423529411764704,13.685294117647057,8407.941176470587
Lexington,KY,Kentucky,13.194047619047618,14.766666666666671,16.400000000000006,10564.392857142857
Lincoln,NE,Nebraska,9.973972602739723,11.245205479452052,12.6027397260274,10618.287671232876
Little Rock,AR,Arkansas,12.681132075471695,13.852830188679244,15.09245283018868,10954.018867924528
Livermore,CA,California,9.809523809523808,10.876190476190477,12.004761904761907,11566.857142857143
Livonia,MI,Michigan,10.663636363636364,11.963636363636365,13.30909090909091,8812.90909090909
Long Beach,CA,California,12.203603603603597,13.305405405405411,14.443243243243236,12493.423423423423
Longmont,CO,Colorado,10.420000000000002,11.52,12.68,12938.25
Longview,TX,Texas,14.08695652173913,15.18695652173913,16.317391304347822,10494.04347826087
Los Angeles,CA,California,12.00361445783132,13.266666666666667,14.558032128514071,11423.411646586346
Louisville,KY,Kentucky,13.532417582417585,14.864285714285716,16.252747252747252,9845.967032967033
Loveland,CO,Colorado,10.261111111111111,11.433333333333334,12.633333333333333,11143.166666666666
Lowell,MA,Massachusetts,14.229629629629631,15.52222222222222,16.840740740740742,11835.444444444445
Lubbock,TX,Texas,13.237096774193548,14.753225806451615,16.364516129032253,11108.370967741936
Lynchburg,VA,Virginia,13.69047619047619,15.0,16.35238095238096,10795.42857142857
Lynn,MA,Massachusetts,13.833333333333334,14.870833333333332,15.908333333333331,11291.125
Lynwood,CA,California,14.828571428571431,16.4,17.95714285714286,14951.142857142857
Macon,GA,Georgia,14.98378378378378,16.35945945945946,17.824324324324323,7406.594594594595
Madison,WI,Wisconsin,10.002985074626869,11.398507462686565,12.86865671641791,10441.955223880597
Manchester,NH,New Hampshire,13.083870967741934,14.47741935483871,15.912903225806453,10603.064516129032
Manteca,CA,California,13.089473684210526,14.036842105263156,15.015789473684212,10594.105263157895
McAllen,TX,Texas,12.125925925925928,13.674074074074074,15.251851851851852,14429.851851851852
McKinney,TX,Texas,10.46296296296296,11.599999999999998,12.844444444444443,14567.37037037037
Medford,OR,Oregon,15.036363636363637,16.527272727272727,18.04090909090909,10213.681818181818
Melbourne,FL,Florida,13.191666666666665,14.454166666666667,15.754166666666665,9504.25
Memphis,TN,Tennessee,14.961666666666655,16.498888888888885,18.088888888888896,10781.383333333333
Menifee,CA,California,11.940000000000003,12.96,14.004000000000001,9302.28
Merced,CA,California,15.265,16.484999999999996,17.695,11842.5
Meridian,ID,Idaho,10.75,11.93,13.200000000000003,22527.6
Mesa,AZ,Arizona,12.115447154471548,13.343089430894304,14.591056910569096,10708.024390243903
Mesquite,TX,Texas,13.891176470588233,15.04411764705882,16.220588235294116,12336.088235294117
Miami,FL,Florida,13.618446601941745,15.046601941747577,16.485436893203882,11634.155339805826
Miami Beach,FL,Florida,10.722580645161289,11.906451612903227,13.125806451612904,8494.741935483871
Miami Gardens,FL,Florida,15.251999999999995,16.659999999999997,18.092000000000002,12860.0
Midland,TX,Texas,11.66153846153846,12.734615384615385,13.826923076923077,12822.961538461539
Milpitas,CA,California,8.058823529411764,8.9,9.805882352941175,11782.470588235294
Milwaukee,WI,Wisconsin,14.60280373831776,16.13878504672898,17.73971962616823,8338.658878504673
Minneapolis,MN,Minnesota,10.223728813559323,11.401694915254236,12.684745762711868,9726.559322033898
Miramar,FL,Florida,12.655555555555559,13.672222222222224,14.716666666666665,20340.166666666668
Mission,TX,Texas,13.235294117647058,14.770588235294118,16.288235294117644,13598.0
Mission Viejo,CA,California,9.228000000000002,10.224,11.284,11196.6
Missoula,MT,Montana,11.116666666666667,12.644444444444442,14.238888888888889,11131.333333333334
Missouri City,TX,Texas,10.325,11.405000000000001,12.570000000000004,10103.7
Mobile,AL,Alabama,15.306493506493503,16.78701298701299,18.316883116883115,7600.87012987013
Modesto,CA,California,14.381250000000001,15.558333333333335,16.729166666666668,12572.708333333334
Montgomery,AL,Alabama,14.849999999999998,16.380645161290328,17.948387096774198,9955.822580645161
Moreno Valley,CA,California,14.399999999999997,15.491304347826087,16.619565217391308,12610.760869565218
Mount Pleasant,SC,South Carolin,9.607692307692307,10.830769230769231,12.176923076923078,15655.846153846154
Mount Vernon,NY,New York,12.768181818181818,13.954545454545455,15.15,9176.181818181818
Mountain View,CA,California,8.013636363636362,8.813636363636364,9.74090909090909,10098.636363636364
Muncie,IN,Indiana,16.746153846153845,18.657692307692308,20.549999999999997,8085.038461538462
Murfreesboro,TN,Tennessee,12.68148148148148,14.200000000000003,15.762962962962966,12083.703703703704
Murrieta,CA,California,11.63888888888889,12.683333333333332,13.777777777777779,17242.222222222223
Nampa,ID,Idaho,13.23125,14.462499999999999,15.7125,15291.375
Napa,CA,California,11.337499999999999,12.512499999999998,13.729166666666663,9612.333333333334
Naperville,IL,Illinois,8.392105263157895,9.421052631578947,10.644736842105264,11198.526315789473
Nashua,NH,New Hampshire,11.515000000000002,12.815000000000001,14.15,12974.1
Nashville,TN,Tennessee,12.889240506329111,14.299367088607596,15.77405063291139,11415.60759493671
New Bedford,MA,Massachusetts,16.403030303030306,17.77272727272727,19.16666666666667,8642.90909090909
New Britain,CT,Connecticut,14.695652173913048,15.860869565217394,17.06521739130435,9548.608695652174
New Haven,CT,Connecticut,13.275757575757575,14.56969696969697,15.939393939393936,11798.09090909091
New Orleans,LA,Louisiana,14.613793103448279,16.262068965517244,17.98505747126437,5928.005747126437
New Rochelle,NY,New York,11.176470588235293,12.205882352941176,13.299999999999999,13599.176470588236
New York,NY,New York,11.867531854648407,13.127701746106645,14.457008022652214,11573.875884851344
Newark,NJ,New Jersey,15.806741573033708,17.25280898876404,18.71573033707866,9341.797752808989
Newport Beach,CA,California,8.14782608695652,9.065217391304348,10.126086956521737,11109.91304347826
Newport News,VA,Virginia,13.169565217391304,14.34782608695652,15.554347826086957,11786.021739130434
Newton,MA,Massachusetts,8.349999999999998,9.265000000000002,10.360000000000003,12771.9
Norfolk,VA,Virginia,13.345569620253162,14.678481012658224,16.058227848101264,9220.291139240506
Norman,OK,Oklahoma,14.073333333333332,15.720000000000002,17.383333333333333,11091.733333333334
North Charleston,SC,South Carolin,15.476666666666667,16.87666666666667,18.236666666666668,9745.533333333333
North Las Vegas,NV,Nevada,14.278846153846148,15.440384615384612,16.599999999999998,12516.98076923077
Norwalk,CA,California,10.546808510638298,11.572340425531914,12.64893617021277,12201.191489361701
O'Fallon,MO,Missouri,10.859090909090911,12.163636363636362,13.5,10817.181818181818
Oakland,CA,California,11.478947368421053,12.510526315789473,13.615789473684213,10281.877192982456
Oceanside,CA,California,11.225000000000001,12.294444444444444,13.408333333333331,13923.833333333334
Odessa,TX,Texas,12.76923076923077,13.86923076923077,15.030769230769234,11531.538461538461
Ogden,UT,Utah,14.296153846153848,15.626923076923076,16.95769230769231,9554.692307692309
Oklahoma City,OK,Oklahoma,14.541743119266068,15.828899082568809,17.153211009174314,7981.45871559633
Olathe,KS,Kansas,9.41333333333333,10.560000000000002,11.803333333333331,12587.2
Omaha,NE,Nebraska,11.056551724137934,12.264137931034476,13.528275862068966,8461.124137931034
Ontario,CA,California,12.815384615384616,14.051282051282048,15.29230769230769,12608.794871794871
Orange,CA,California,10.44166666666667,11.536111111111111,12.683333333333332,11368.0
Orem,UT,Utah,10.723999999999998,12.072000000000001,13.492,10598.24
Orlando,FL,Florida,13.229999999999999,14.513749999999998,15.8475,8935.825
Overland Park,KS,Kansas,7.882,8.860000000000001,9.97,10401.7
Oxnard,CA,California,13.534146341463414,14.987804878048777,16.419512195121953,14480.414634146342
Palatine,IL,Illinois,9.217647058823529,10.294117647058826,11.458823529411763,12098.29411764706
Palm Bay,FL,Florida,13.872222222222222,14.955555555555556,16.08888888888889,17198.333333333332
Palm Coast,FL,Florida,12.758823529411766,13.847058823529414,14.958823529411761,13266.941176470587
Palmdale,CA,California,14.13611111111111,15.266666666666667,16.425000000000004,12726.472222222223
Parma,OH,Ohio,12.520833333333334,13.683333333333335,14.875,10200.125
Pasadena,CA,California,11.686301369863013,12.727397260273971,13.823287671232876,11759.04109589041
Passaic,NJ,New Jersey,16.325000000000003,17.887500000000003,19.424999999999997,13083.9375
Paterson,NJ,New Jersey,16.69142857142857,17.914285714285718,19.162857142857145,12531.342857142858
Pawtucket,RI,Rhode Island,15.621739130434786,16.86086956521739,18.08260869565217,9280.173913043478
Pearland,TX,Texas,10.13529411764706,11.070588235294117,12.076470588235292,16103.29411764706
